Results of differential gene expression analysis for cricket responses to larval infestation. Positional information for genes is given in 'Infestation_annotation' tab,,,,,,
baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
85.52625231,-0.001345328,0.244132454,-0.005510648,0.995603161,0.997702476,TOC.9T.00232
3.891658311,-0.948473153,0.891692963,-1.06367684,0.28747512,NA,TOC.9T.00234
5.667615613,1.577451005,1.358353636,1.161296265,0.245521438,0.585312604,TOC.9T.00235
335.1410049,-0.10420183,0.553909398,-0.188120711,0.850782026,0.952733436,TOC.9T.00231
1.785018431,-1.84887648,1.087345137,-1.700358438,0.089063524,NA,TOC.9T.00238
10.50169225,-0.903241332,1.194539651,-0.756141775,0.449564198,0.763145842,TOC.9T.00239
0,NA,NA,NA,NA,NA,TOC.9T.00240
0.293947684,-0.619221411,2.896966545,-0.213748209,0.830743415,NA,TOC.9T.00242
138.176873,-0.608687673,0.72238784,-0.842605093,0.399449342,0.725015474,TOC.9T.00253
437.7378811,-0.17872494,0.463752231,-0.385388851,0.699949341,0.896159663,TOC.9T.00254
57.50982645,-0.069373955,0.287088548,-0.241646541,0.809054056,0.939010853,TOC.9T.00257
119.7906547,-0.618647605,0.249787147,-2.476699115,0.013260364,0.111607366,TOC.9T.00256
154.7230799,-0.136633907,0.15936129,-0.857384546,0.391232397,0.719514571,TOC.9T.00258
60.50126082,0.242136889,0.267577284,0.904923191,0.36550608,0.698824634,TOC.9T.00260
1404.159911,0.256385117,0.102467776,2.502104839,0.012345736,0.106249597,TOC.9T.00259
153.2082644,-0.055732968,0.31288766,-0.178124531,0.858625178,0.956569302,TOC.9T.00261
31.07608648,0.309229728,0.270579643,1.142841806,0.253104278,0.594001047,TOC.9T.00264
28.16862792,0.770272917,0.745336337,1.033456815,0.30139017,0.643502993,TOC.9T.00263
3120.912486,0.22314748,0.135783233,1.643409689,0.100298197,0.382612695,TOC.9T.00262
95.20518863,0.331046156,0.221817889,1.492423165,0.135588246,0.445323478,TOC.9T.00266
188.8082091,0.021723181,0.573298963,0.037891541,0.969774157,0.992970868,TOC.9T.00268
161.84338,-0.191776071,0.481829942,-0.398016094,0.690618323,0.893101915,TOC.9T.00269
66.56477738,0.00323995,0.286885873,0.011293514,0.990989271,0.997044581,TOC.9T.00270
425.1479819,-0.402895214,0.494080798,-0.815443984,0.414818216,0.73470783,TOC.9T.00272
97.94012578,-0.22697088,0.385483798,-0.588794863,0.555998892,0.824005203,TOC.9T.00273
988.2781742,-0.514067922,0.538019773,-0.955481466,0.339334274,0.676443073,TOC.9T.00274
77.80196769,-0.271813632,0.375065687,-0.724709408,0.468630322,0.775466653,TOC.9T.00276
70.90532854,-1.19205402,0.82910248,-1.437764389,0.150500917,0.468419655,TOC.9T.00286
208.84403,-0.044953558,0.594581542,-0.075605371,0.939733063,0.983872709,TOC.9T.00287
0.722103026,-2.916368243,3.67576278,-0.793404912,0.42754195,NA,TOC.9T.00288
166.2378742,-0.423691385,0.25762342,-1.644615173,0.100049196,0.381875457,TOC.9T.00283
22.56152005,-2.788584993,1.514688823,-1.841028303,0.065617411,0.299204657,TOC.9T.00284
1239.42484,2.913731023,0.472698394,6.164038331,7.09E-10,7.90E-08,TOC.9T.00289
81.43804197,-0.829407824,0.553274673,-1.499088724,0.133850616,0.441786314,TOC.9T.00291
450.5118812,-0.41986859,0.643027617,-0.652955766,0.513784796,0.799952936,TOC.9T.00290
39.58790965,0.051838745,0.766081308,0.067667419,0.946050386,0.985005069,TOC.9T.00292
754.3909543,-0.600368268,0.676629877,-0.887291987,0.374921718,0.706922749,TOC.9T.00295
13.10659524,-1.256808419,1.178046821,-1.066857783,0.286036061,0.628874944,TOC.9T.00297
576.268599,-0.649501913,0.654992011,-0.99161807,0.321383871,0.661324733,TOC.9T.00296
55.31317996,-0.987309688,0.879022007,-1.123191092,0.261356345,0.6022217,TOC.9T.00298
14.38480712,-0.770256509,1.113760235,-0.69158198,0.489199881,0.786620722,TOC.9T.00305
1.591134534,-4.592888877,3.642944038,-1.260762951,0.207394266,NA,TOC.9T.00307
0,NA,NA,NA,NA,NA,TOC.9T.00308
251.3068279,-0.46076236,0.628118495,-0.733559612,0.463217183,0.772300853,TOC.9T.00299
583.5246006,0.73547825,0.358410032,2.052058214,0.040164005,0.221776442,TOC.9T.00309
4.308049892,-2.675577128,2.778600434,-0.96292259,0.335586372,NA,TOC.9T.00310
5.217951335,-1.223574424,1.144699871,-1.068904134,0.285112869,0.627462354,TOC.9T.00311
32.9255759,0.429373326,0.743727217,0.577326359,0.563719011,0.827089108,TOC.9T.00315
434.4786176,-0.021610745,0.527684856,-0.040953884,0.96733266,0.992213967,TOC.9T.00316
1.948591105,-3.975697262,3.649390677,-1.089413991,0.275971364,NA,TOC.9T.00318
585.398707,-0.628060345,0.882572943,-0.711624292,0.47669746,0.779644174,TOC.9T.00317
62.68555053,-0.19464995,0.610607281,-0.318780918,0.749892649,0.917112752,TOC.9T.00319
167.3368642,-1.059996372,0.577303689,-1.836115708,0.066340546,0.300902762,TOC.9T.00320
153.3773564,-0.86512017,0.314002457,-2.755138218,0.005866735,0.064829115,TOC.9T.00321
51.95747677,-0.099014627,0.283676417,-0.349040743,0.727058723,0.908585625,TOC.9T.00322
3.44774703,-4.536292069,3.631055273,-1.249304053,0.211553886,NA,TOC.9T.00323
0.284203841,-0.183250852,3.724945049,-0.049195585,0.960763429,NA,TOC.9T.00324
0.854496893,-1.639520818,3.722702824,-0.440411415,0.659639159,NA,TOC.9T.00326
231.7937715,0.947945863,0.240956144,3.934101234,8.35E-05,0.002449219,TOC.9T.00325
52.78319651,-0.926559934,0.840696027,-1.102134308,NA,NA,TOC.9T.00328
2.895085778,0.600420192,2.295904855,0.261517889,0.793693156,NA,TOC.9T.00329
17.6849749,-1.735733449,0.811951783,-2.137729707,0.032538687,0.199202333,TOC.9T.00330
0,NA,NA,NA,NA,NA,TOC.9T.00334
326.7107577,-0.496975557,0.662440463,-0.750219205,0.453122694,0.764869735,TOC.9T.00331
0.285675181,-1.407478859,3.706133882,-0.379770107,0.704116074,NA,TOC.9T.00335
25.69621447,-0.159641646,0.771048416,-0.207044905,0.835974789,0.94795095,TOC.9T.00336
0.333510629,-1.124547075,2.276255557,-0.494033753,0.621282342,NA,TOC.9T.00337
32.22182519,-0.57737971,0.535730066,-1.077743712,0.281148145,0.624182486,TOC.9T.00341
2.811195299,0.212765007,2.964999158,0.071758876,0.942793801,NA,TOC.9T.00342
0,NA,NA,NA,NA,NA,TOC.9T.00344
0.373139994,1.280063001,2.851301352,0.44893992,0.653474998,NA,TOC.9T.00345
0.425875137,-2.282759426,3.695076979,-0.617783997,0.536717734,NA,TOC.9T.00343
0,NA,NA,NA,NA,NA,TOC.9T.00348
113.5093399,0.338208751,0.287727804,1.175446885,0.239815975,0.578725885,TOC.9T.00346
4.641281948,1.523936578,2.82351815,0.539729691,NA,NA,TOC.9T.00349
0,NA,NA,NA,NA,NA,TOC.9T.00351
620.5419419,1.132254711,0.397252961,2.850210879,0.004369025,0.05226417,TOC.9T.00350
1.150872991,-3.488374883,3.659593599,-0.953213735,NA,NA,TOC.9T.00352
0,NA,NA,NA,NA,NA,TOC.9T.00354
50.62825807,0.308148544,0.230519965,1.336754256,0.181302865,0.509186166,TOC.9T.00357
66.3864239,-0.515804508,0.267580956,-1.927657763,0.053897709,0.266775707,TOC.9T.00360
2.188104775,-4.368682735,3.646385054,-1.198085959,0.230883554,NA,TOC.9T.00358
299.9873574,-0.069711205,0.114449339,-0.609100977,0.54245751,0.816923252,TOC.9T.00361
84.23346308,-0.121879488,0.175166728,-0.695791314,0.48655953,0.785256578,TOC.9T.00363
104.5369799,-0.559258733,0.323474877,-1.728909331,0.083825324,0.341584364,TOC.9T.00362
111.9090142,-0.11358753,0.325859322,-0.348578429,0.727405825,0.9088338,TOC.9T.00359
345.8206342,0.072286565,0.105112119,0.687709136,0.491635966,0.78772486,TOC.9T.00364
1.122892197,-0.575143969,3.656229314,-0.157305223,0.875004304,NA,TOC.9T.00371
692.4731791,0.504465359,0.27699535,1.821205155,0.068575677,0.306425361,TOC.9T.00374
11.14839183,-4.969946885,1.338376491,-3.713414662,0.000204481,0.005073719,TOC.9T.00375
476.3401033,-0.348017627,0.113086519,-3.07744574,0.002087828,0.030946842,TOC.9T.00365
2042.035715,-0.576621744,0.58746426,-0.981543531,0.326324779,0.666097007,TOC.9T.00366
420.3570903,-0.142900514,0.198640714,-0.719391865,0.471899508,0.776599872,TOC.9T.00367
2472.453889,-0.34496763,0.415249591,-0.830747668,0.406116191,0.729642584,TOC.9T.00376
1562.638622,-0.642017445,0.366090385,-1.75371294,0.079479707,0.3317608,TOC.9T.00377
1680.311831,-0.577881747,0.380862354,-1.517298156,0.129191424,0.433359945,TOC.9T.00378
1644.900408,-0.610104458,0.382186571,-1.596352424,0.110410132,0.401293545,TOC.9T.00379
220.2645658,-0.581906124,0.804219356,-0.723566424,0.469331961,0.775478946,TOC.9T.00381
2557.697973,-0.269618192,0.334729092,-0.805481802,0.420541704,0.739653438,TOC.9T.00380
166.0391822,-0.816019504,0.818459535,-0.997018752,0.318755408,0.658954531,TOC.9T.00382
279.5072601,-1.019192535,0.412154456,-2.472841241,0.013404367,0.11202412,TOC.9T.00383
161.2167559,0.182160037,0.388944969,0.468343986,0.639538618,0.867111666,TOC.9T.00384
177.6549957,-0.301544405,0.261501892,-1.153125137,0.248859025,0.589379378,TOC.9T.00385
2419.423023,-0.411797179,0.311864517,-1.320436139,0.186689444,0.516246441,TOC.9T.00386
0,NA,NA,NA,NA,NA,TOC.9T.00389
22.72988217,0.773024597,1.329563013,0.581412531,0.560962454,0.825869168,TOC.9T.00388
6.887027109,-0.075202867,0.552236731,-0.136178676,0.891680033,0.968210453,TOC.9T.00390
1.623657013,-0.713258387,1.114163304,-0.640174007,0.522059479,NA,TOC.9T.00391
1.689614034,0.248799334,1.15949963,0.214574742,0.830098888,NA,TOC.9T.00392
0.817600111,-3.013418075,3.670612,-0.820957942,0.411670225,NA,TOC.9T.00394
108.4138645,-0.262006862,0.732546706,-0.357665742,0.720593473,0.905820237,TOC.9T.00393
796.2732225,-0.109754963,0.686025441,-0.159986724,0.872891533,0.962228279,TOC.9T.00387
27.46111892,-0.189496813,0.370843567,-0.51098854,0.609359081,0.851814841,TOC.9T.00396
449.4797696,-0.547396893,0.650343466,-0.841704303,0.399953489,0.725481889,TOC.9T.00395
7.180817574,1.331006037,2.183338022,0.609619777,0.542113708,0.816743126,TOC.9T.00397
364.8854075,-0.602881565,0.658098061,-0.916096857,0.359616096,0.693161201,TOC.9T.00398
6.312052221,0.205822495,0.830452347,0.247843835,0.804255237,0.938646016,TOC.9T.00399
69.15964686,-0.531204206,0.797611345,-0.665993794,0.505415067,0.795403224,TOC.9T.00401
30.00604997,-0.142104237,0.452389934,-0.31411892,0.753430721,0.918733268,TOC.9T.00404
195.2316533,-0.317307942,0.730793687,-0.434196337,0.664145873,0.878477589,TOC.9T.00402
499.4836729,-0.356770461,0.468598996,-0.761355581,0.446444711,0.760874425,TOC.9T.00403
188.383184,0.103344317,0.171887425,0.601232563,0.547685099,0.818955231,TOC.9T.00405
248.0302901,-0.605253791,0.780024421,-0.775942106,0.43778317,0.755277621,TOC.9T.00406
83.67241128,-0.563567214,0.470152841,-1.198689372,0.230648752,0.567868529,TOC.9T.00407
37.80683788,-0.720240696,0.736886709,-0.977410351,0.328366041,0.667051186,TOC.9T.00408
0,NA,NA,NA,NA,NA,TOC.9T.00416
49.62437806,0.568773281,0.203615974,2.793362772,0.005216316,0.060192412,TOC.9T.00411
12114.63948,-0.334983242,0.23976519,-1.397130427,0.162374353,0.484562963,TOC.9T.00409
39.12255205,-0.08822465,0.726236657,-0.121481957,0.903309305,0.971210044,TOC.9T.00410
15.36246682,0.092935235,1.032943522,0.089971265,0.928310049,0.979513545,TOC.9T.00412
12.58975878,0.15073843,0.900931629,0.167313951,0.867123028,0.960406076,TOC.9T.00418
0,NA,NA,NA,NA,NA,TOC.9T.00417
123.4395499,1.116949206,0.619437244,1.803167661,0.071361888,0.313656698,TOC.9T.00413
36.87045049,-0.183055054,0.32342648,-0.565986599,0.571402891,0.831279144,TOC.9T.00419
41.68495701,-0.163844937,0.298312949,-0.549238436,0.582841831,0.836685343,TOC.9T.00420
294.4558886,0.047880384,0.128222105,0.37341755,0.708837699,0.900113501,TOC.9T.00421
79.11818028,-0.929602155,1.170645257,-0.794093813,0.427140819,0.745767796,TOC.9T.00429
113.1655148,-0.342907921,0.255205515,-1.343654039,0.179060286,0.505778326,TOC.9T.00432
437.5169288,-0.142774969,0.148404272,-0.962067784,0.336015556,0.672936814,TOC.9T.00431
193.2331277,-0.727182851,0.337821563,-2.152564933,0.031352887,0.194667368,TOC.9T.00430
8.902414325,-0.636457143,1.613583619,-0.394437038,0.693258403,0.894051836,TOC.9T.00433
76.73157828,0.281375119,0.223951288,1.256412146,0.20896658,0.543191262,TOC.9T.00434
206.1966298,0.040035278,0.175866117,0.22764634,0.819921192,0.943059522,TOC.9T.00435
5.34934748,0.451127111,1.040226102,0.433681783,0.664519537,0.878484324,TOC.9T.00437
5.768945026,2.192271971,2.374539871,0.92324075,NA,NA,TOC.9T.00440
1588.557077,2.294421453,0.306290204,7.491005003,6.83E-14,1.36E-11,TOC.9T.00441
18.02913863,-0.318955727,0.925078246,-0.344787836,0.730253878,0.909603741,TOC.9T.00443
166.6733653,0.19460633,0.864171462,0.225194117,0.821828266,0.94368117,TOC.9T.00444
225.9298379,-0.39810924,0.295042004,-1.349330722,0.177230762,0.503672802,TOC.9T.00442
0,NA,NA,NA,NA,NA,TOC.9T.00445
0,NA,NA,NA,NA,NA,TOC.9T.00446
16.03010343,-0.165079882,0.569293894,-0.289973041,0.771836862,0.927202568,TOC.9T.00447
257.4149403,-0.48910801,0.323272724,-1.512988798,0.130282504,0.435447557,TOC.9T.00438
1192.760358,0.488748582,0.146688956,3.331870345,0.000862644,0.015760937,TOC.9T.00448
94.56387043,-0.260123676,0.167708455,-1.551046884,0.120890449,0.420710087,TOC.9T.00449
137.2978325,-0.758166923,0.480405353,-1.578181671,0.11452388,0.408874097,TOC.9T.00450
184.1913717,-0.16455015,0.768788953,-0.214038129,0.830517323,0.946352448,TOC.9T.00451
43.96948552,-0.311415819,0.280642367,-1.10965362,0.267148316,0.60980399,TOC.9T.00453
19.89248396,0.650000575,0.344364421,1.88753697,0.059088139,0.281526457,TOC.9T.00454
300.475182,-0.533322176,0.817579088,-0.652318759,0.514195561,0.800192161,TOC.9T.00452
478.4939044,-0.20083388,0.194579982,-1.0321405,0.302006304,0.644183781,TOC.9T.00455
0.256367581,1.507711845,3.703919984,0.407058428,0.683965076,NA,TOC.9T.00457
327.5636069,0.292273422,0.156672127,1.865510017,0.062109949,0.289831983,TOC.9T.00456
16.29175667,0.605435855,1.108980059,0.545939352,0.585107627,0.83798969,TOC.9T.00458
21.70327791,0.59463335,0.868945509,0.68431604,0.49377562,0.78888949,TOC.9T.00459
0,NA,NA,NA,NA,NA,TOC.9T.00461
2.200003639,0.696591707,1.268079539,0.549328086,0.582780316,NA,TOC.9T.00466
9.184798242,-0.607755915,1.542352273,-0.394044815,0.693547953,0.894051836,TOC.9T.00462
469.7010984,-0.383819402,0.641854009,-0.597985517,0.549849597,0.820118493,TOC.9T.00460
4.441502218,1.0515709,2.310801236,0.455067655,0.649060567,NA,TOC.9T.00475
0,NA,NA,NA,NA,NA,TOC.9T.00476
107.1590168,-0.013540549,0.351958477,-0.038472007,0.96931135,0.992855043,TOC.9T.00477
482.5103329,-0.676410719,0.508608401,-1.329924392,0.183543184,0.512357867,TOC.9T.00478
112.7784067,-0.793188445,0.702654238,-1.128846028,0.258962792,0.600645336,TOC.9T.00479
583.4633704,-0.41173061,0.53832351,-0.764838619,0.444367648,0.759533169,TOC.9T.00480
132.5797327,-0.058281916,0.451954169,-0.128955368,0.897392965,0.970157008,TOC.9T.00481
0,NA,NA,NA,NA,NA,TOC.9T.00485
1216.590028,-0.183694633,0.496342731,-0.37009635,0.711310702,0.900909452,TOC.9T.00482
174.0215193,-0.032356669,0.368439905,-0.08782075,0.930019146,0.979993091,TOC.9T.00487
4057.493394,0.049373453,0.464732089,0.106240679,0.915391396,0.97526915,TOC.9T.00486
3.502115514,-0.94335524,2.034296095,-0.463725631,0.642844331,NA,TOC.9T.00489
159.1874524,0.131021978,0.235928268,0.555346673,0.578657561,0.835239355,TOC.9T.00488
69.61913792,-0.571247613,0.899881582,-0.634803095,0.525556844,0.806887526,TOC.9T.00492
100.5274809,-0.370458476,0.750873795,-0.493369828,0.621751297,0.857630902,TOC.9T.00493
64.28650369,0.021858366,0.206596429,0.105802246,0.915739255,0.97526915,TOC.9T.00494
40.96005825,-0.244347275,0.243425278,-1.003787597,0.315481004,0.656661818,TOC.9T.00495
91.48154214,0.352569093,0.222070664,1.587643708,0.112366929,0.404629861,TOC.9T.00496
0,NA,NA,NA,NA,NA,TOC.9T.00497
77.06908799,0.233550313,0.196656969,1.187602525,0.234990042,0.572740248,TOC.9T.00498
628.3097022,-0.053152261,0.181394367,-0.293020463,0.76950651,0.925483819,TOC.9T.00499
51.16823574,-0.522560039,0.240404733,-2.173667846,0.029730089,0.188310341,TOC.9T.00502
27.89711122,-0.383876204,0.283996208,-1.351694823,0.176472962,0.502886218,TOC.9T.00503
1.821339739,2.123076342,3.056113224,0.694698196,0.487244459,NA,TOC.9T.00501
23.57576327,-0.13699117,1.437153892,-0.095321156,0.924059739,0.977702631,TOC.9T.00500
239.3860674,-0.041346642,0.602565995,-0.068617615,0.945293997,0.984736929,TOC.9T.00504
0.551897976,2.250079019,3.685144327,0.610580976,0.54147702,NA,TOC.9T.00506
24.35684923,0.704739547,0.606366424,1.162233791,0.245140512,0.585005884,TOC.9T.00507
5.338450208,0.925319971,2.884877955,0.320748394,0.74840107,0.916941729,TOC.9T.00505
10.9178378,0.324751662,0.456756144,0.710995718,0.477086889,0.779723585,TOC.9T.00508
24.22735955,-0.26819468,0.298088775,-0.89971412,0.368272407,0.702126364,TOC.9T.00509
279.8475005,-0.054630383,0.133859908,-0.408116099,0.683188441,0.889501773,TOC.9T.00510
255.3457708,-0.334753852,0.14891338,-2.247976984,0.024577658,0.164828119,TOC.9T.00512
47.89289429,-0.703782555,0.387496052,-1.816231552,0.06933486,0.30847785,TOC.9T.00511
0,NA,NA,NA,NA,NA,TOC.9T.00516
7.400484474,-0.751691117,1.266431412,-0.593550594,0.552812734,0.82170038,TOC.9T.00517
121.2415838,0.303009613,0.237677244,1.27487852,0.202352243,0.536211393,TOC.9T.00518
397.7191554,0.010757408,0.260004607,0.041373914,0.966997808,0.992213967,TOC.9T.00519
165.9701636,-0.73823202,0.342603782,-2.154769031,0.031179913,0.19395356,TOC.9T.00520
77.71514447,0.015052563,0.18744694,0.08030306,0.935996225,0.982156956,TOC.9T.00521
365.7057659,-0.029991015,0.113925681,-0.2632507,0.792357355,0.93497329,TOC.9T.00524
268.723198,-0.084192683,0.129617137,-0.649549009,0.51598358,0.801296376,TOC.9T.00525
6.592166707,-0.188550182,1.473097278,-0.127995744,0.898152341,0.97039347,TOC.9T.00522
220.7084202,0.024153027,0.159673652,0.151264952,0.879766716,0.964347189,TOC.9T.00523
67.38660149,-0.181438067,0.18574979,-0.97678747,0.32867438,0.667226953,TOC.9T.00526
238.4872549,0.187523639,0.126681759,1.480273404,0.138800298,0.449536086,TOC.9T.00527
138.1128986,0.115992635,0.133950858,0.865934247,0.386526221,0.715488121,TOC.9T.00528
210.0698923,0.321155315,0.156094501,2.057441571,0.03964377,0.220674696,TOC.9T.00529
1106.925425,-0.091321021,0.070733865,-1.291050916,0.196686023,0.529971772,TOC.9T.00530
20.09561193,-0.304905911,1.069879591,-0.284990866,0.77565114,0.928151052,TOC.9T.00532
78.79623467,-0.253385182,0.858457417,-0.295163368,0.767869084,0.924820793,TOC.9T.00531
319.0870163,0.078607584,0.198186852,0.396633698,0.691637599,0.893392952,TOC.9T.00533
15.29707515,0.529733548,0.417181433,1.269791765,0.204158815,0.53748425,TOC.9T.00534
25.18600864,0.508618775,0.38916983,1.306932696,0.19123557,0.522272314,TOC.9T.00535
2.118751908,-0.617458021,3.427384651,-0.180154282,0.857031449,NA,TOC.9T.00536
2.97480557,-0.36406432,0.857304305,-0.42466172,0.671083293,NA,TOC.9T.00537
64.71828763,-0.150301374,0.666682629,-0.225446663,0.821631814,0.94368117,TOC.9T.00538
373.0476662,-0.629787451,0.500328027,-1.258749095,0.208120972,0.542362708,TOC.9T.00539
76.7866631,-0.103652762,0.539754505,-0.192036862,0.847713331,0.951210888,TOC.9T.00540
24.58605661,0.256777608,0.453531483,0.566173722,0.571275691,0.831279144,TOC.9T.00541
16.86069196,0.51832868,0.535948991,0.967123156,0.333482471,0.671215641,TOC.9T.00542
21.19366393,0.392256982,0.559446308,0.701152151,0.483208068,0.782849751,TOC.9T.00543
109.5539619,-0.090947736,0.239196244,-0.380222257,0.703780439,0.89798351,TOC.9T.00544
336.4356191,0.086415063,0.209217545,0.413039273,0.67957784,0.887392505,TOC.9T.00545
40.93469257,2.890171528,1.435354648,2.01355918,0.044055836,0.234215825,TOC.9T.00546
259.3728695,-0.311546793,0.114738844,-2.715268719,0.006622201,0.070146653,TOC.9T.00547
30.52312837,0.218956703,0.465441569,0.470427906,0.63804933,0.866554178,TOC.9T.00549
6.505710458,-0.353293142,0.663607632,-0.532382578,0.594461049,0.843805532,TOC.9T.00551
3.367050358,-0.9195252,0.820752153,-1.120344549,0.262566965,NA,TOC.9T.00552
3377.809801,-0.202075459,0.144011625,-1.403188519,0.16056063,0.481789964,TOC.9T.00548
45.49501262,0.295449902,0.442221229,0.668104294,0.504067021,0.79500476,TOC.9T.00550
35.72685298,0.837906815,0.475626888,1.761689333,0.078121801,0.32869113,TOC.9T.00553
0.931848583,2.626013582,3.667649911,0.715993523,0.473995348,NA,TOC.9T.00554
28.33959634,1.473062884,0.356934946,4.126978603,3.68E-05,0.001254019,TOC.9T.00555
488.7059622,2.396122675,0.23142631,10.35371767,4.03E-25,4.14E-22,TOC.9T.00556
6.348386038,1.576097626,0.493592199,3.193116971,0.001407459,0.023067843,TOC.9T.00564
0,NA,NA,NA,NA,NA,TOC.9T.00565
41.2113557,0.467960554,0.349423367,1.339236577,0.180493668,0.508087207,TOC.9T.00562
49.28346677,0.562102762,0.352223707,1.595868623,0.110518128,0.401399723,TOC.9T.00557
50.25370938,0.661982835,0.408116659,1.62204316,0.104794107,0.391489885,TOC.9T.00558
151.0562143,0.343981383,0.237645614,1.447455213,0.147769472,0.463586421,TOC.9T.00559
52.81176134,1.668823867,0.52988621,3.149400448,0.001636058,0.025986514,TOC.9T.00560
12.4689315,-0.47795012,1.003331428,-0.476363151,0.633815682,0.864156699,TOC.9T.00561
104.0273506,-0.252825149,0.650768921,-0.388502187,0.697644436,0.895449588,TOC.9T.00563
123.2035096,-0.154634106,0.226786038,-0.681850201,0.495333678,0.789246406,TOC.9T.00566
54.7648762,1.043309928,0.285348634,3.656263961,0.000255918,0.006120655,TOC.9T.00571
1.474825395,-0.202180103,1.529557095,-0.132182122,0.894840242,NA,TOC.9T.00572
1.161306151,-0.200227744,1.746386301,-0.114652608,0.90872048,NA,TOC.9T.00573
9.394418769,-3.611709801,2.826067195,-1.277998559,0.201249934,0.534667585,TOC.9T.00570
239.3546653,-0.549478039,0.263878659,-2.08231329,0.037313863,0.21454669,TOC.9T.00567
2310.045167,-0.44607764,0.164830539,-2.706280286,0.006804159,0.071483758,TOC.9T.00568
41.2827021,-0.221246495,0.183032708,-1.208781193,0.226746919,0.563712848,TOC.9T.00569
526.3388031,-0.172578522,0.496360964,-0.347687539,0.728074856,0.908869907,TOC.9T.00576
2.121958523,3.799010169,3.649220295,1.04104709,0.297853694,NA,TOC.9T.00574
1435.393146,2.22753287,0.2769998,8.041640709,8.86E-16,2.63E-13,TOC.9T.00577
129.9128202,0.756005958,0.193186318,3.913351446,9.10E-05,0.002623607,TOC.9T.00578
136.4314275,0.099539952,0.193359196,0.514792954,0.60669771,0.850432362,TOC.9T.00579
54.91637144,-0.669221106,0.689060532,-0.971208007,0.331444708,0.669567066,TOC.9T.00582
111.5545977,1.076374771,0.292682249,3.677622317,0.000235418,0.005745407,TOC.9T.00583
18.75729867,-0.597008447,0.60203112,-0.991657121,0.321364815,0.661324733,TOC.9T.00584
17.8714556,-0.968579769,0.839751286,-1.153412665,0.248741046,0.589311381,TOC.9T.00585
32.71874271,0.376200291,0.390951007,0.962269655,0.335914168,0.672936814,TOC.9T.00586
71.70797645,0.291519575,0.577185575,0.505070792,0.613509115,0.853779918,TOC.9T.00587
3.277674318,-1.054481878,2.32087607,-0.454346482,0.649579466,NA,TOC.9T.00588
3034.494539,0.055665506,0.12508838,0.445009405,0.656312957,0.8755146,TOC.9T.00580
246.798828,-0.885593384,0.238150912,-3.718622693,0.000200312,0.005007425,TOC.9T.00581
7.230052309,0.331346182,1.443572274,0.229532105,0.818455371,0.94262236,TOC.9T.00589
0,NA,NA,NA,NA,NA,TOC.9T.00590
1.311439061,0.758523743,1.767571872,0.429133183,0.667826305,NA,TOC.9T.00591
0.286225063,1.597763508,3.701773082,0.431621138,0.666016793,NA,TOC.9T.00592
74.52389242,-0.671882432,0.757994878,-0.886394422,0.375405024,0.707435084,TOC.9T.00594
2.624233046,0.099159641,1.018939289,0.097316535,0.922475026,NA,TOC.9T.00596
4.592491978,-1.117271738,2.50246758,-0.446468017,0.65525921,NA,TOC.9T.00595
22.01614421,0.091758642,0.453308251,0.202419969,0.839588419,0.949167837,TOC.9T.00597
36.9442037,-0.1411537,0.259632013,-0.54366832,0.586669737,0.838540575,TOC.9T.00599
50.36828509,0.004063944,0.26513952,0.015327568,0.987770849,0.997044581,TOC.9T.00600
0.113786068,0.778552027,3.724945049,0.209010339,0.834440168,NA,TOC.9T.00598
59.78870539,-0.489200688,0.260147115,-1.880477087,0.060043086,0.284354191,TOC.9T.00603
5.050927167,1.659863417,2.849623587,0.582485148,0.560239943,0.825869168,TOC.9T.00604
377.9920858,-0.880068979,0.609916138,-1.442934405,0.14903895,0.465385693,TOC.9T.00601
684.6170954,-0.786641171,0.690714524,-1.13888031,0.254753079,0.595683433,TOC.9T.00602
7.285179568,1.703673147,2.551179611,0.667798198,0.504262417,0.79500476,TOC.9T.00606
20.74745916,-0.014979898,0.829883572,-0.018050602,0.985598485,0.996928917,TOC.9T.00605
696.8730797,0.173265079,0.114744313,1.510010168,0.13104083,0.436172239,TOC.9T.00607
182.0787017,0.251825861,0.106946312,2.354694197,0.018537954,0.136812781,TOC.9T.00608
189.2042893,0.013442533,0.188747358,0.071219717,0.94322289,0.984736929,TOC.9T.00609
756.8506341,-0.247458043,0.665727142,-0.371710911,0.7101081,0.900700468,TOC.9T.00610
165.3898828,-0.638001682,0.473152545,-1.3484059,0.177527868,0.503925195,TOC.9T.00611
503.1589629,-0.504010486,0.27005811,-1.866303832,0.061998869,0.289515668,TOC.9T.00613
129.5615761,0.045437088,0.239506834,0.189711028,0.849535579,0.952417471,TOC.9T.00614
7502.765766,0.240798654,0.257354863,0.935667781,0.349444264,0.684495664,TOC.9T.00615
7950.50114,-0.228870801,0.111217425,-2.057868186,0.039602788,0.220674696,TOC.9T.00616
4791.541995,-0.108444994,0.231651786,-0.468137958,0.639685936,0.867138611,TOC.9T.00617
1733.435213,-0.055079351,0.120290395,-0.457886528,0.647033966,0.870133795,TOC.9T.00618
24.53792713,-0.233520654,0.715840969,-0.326218621,0.744258954,0.914695759,TOC.9T.00619
29.64348843,-0.187390041,0.381285399,-0.491469228,0.623094611,0.858298282,TOC.9T.00622
